TITLE	CATEGORY
Candy Crush maker King Digital prices IPO at $22.50 per share - WSJ	b
Australia men have third best life expectancy in the world whereas its women  ...	m
Google Acquires Quest Visual to Bolster Mobile Translation Tools	t
Nickel in early iPad likely triggered allergy in boy: study	m
North Korea's Stance on Seth Rogen & James Franco's The Interview: Unhappy	e
Gap quarterly profit falls 22 percent	b
Daniel Radcliffe - Daniel Radcliffe rules out new Harry Potter movie	e
Tribeca Film Fest Sucks! No, It Doesn't	e
Mad Men: The Strategy Is My Way	e
CNN could be worth $5 billion if it is put up for sale: analyst	b
Things Get Super-Awkward When CNBC Discusses Whether Tim Cook Is Gay	t
REFILE--New BoE chief economist says odds favour hawks on rate hike	b
UPDATE 1-Tiffany raises forecast as lower-priced jewelry woos US customers	b
Former President George W. Bush skipped 9/11 museum dedication because  ...	e
Game Of Thrones Trailer #4: Baby Starks And General Gloom and Doom	e
Bank Austria may sell Ukraine unit within a year - CFO	b
Michael Jackson hologram performs Slave To The Rhythm... and gets standing  ...	e
RPT-Fitch Affirms SingTel & SingTel Optus at 'A+'/'A'; Outlook Stable	b
Hospitals Are Growing Safer For Patients, Government Report Says	m
FOREX-Dollar touches six-month high ahead of GDP and Fed tests	b
All out of dough: Sbarro Pizza files for bankruptcy for the second time in three  ...	b
Edwards shares rise on new heart valve approval	m
Yum Brands' China restaurant sales improve, shares rise	b
UPDATE 2-Emirates finalises $56 bln order for 150 Boeing 777X planes	b
Southern and Turner to Buy Macho Springs From First Solar	b
Miley Cyrus - Miley Cyrus Facing Potential Month-long Recovery	e
Eva Mendes - Eva Mendes is pregnant	e
Is Jamie Foxx About to Play Mike Tyson?	e
GM to Spend $449 Million on Plug-in Hybrid Production Capability	b
UPDATE 1-US FDA approves 'Star Wars' robotic arm for amputees	m
UPDATE 2-Italian court gives Dolce and Gabbana suspended 18-month jail term  ...	e
PetroChina, Utilities Stand to Gain From Russia Gas Deal (1)	b
The engagement ring Johnny Depp gave Amber Heard was 'too big for her so he  ...	e
Katherine Heigl Feels 'Betrayed' By Her Career	e
US FDA approves Eli Lilly drug for stomach cancer	m
Adam Levine - Blake Shelton Tweets Adam Levine's Phone Number During Live  ...	e
COPY: 'X-Men' director Bryan Singer accused of drugging, raping teen	e
Tesla boss Elon Musk gives away firm's electric car secrets in bid to boost market	t
US STOCKS SNAPSHOT-Biotech pummeled again, extending Wall St slide	b
Hyundai Profit Misses Estimates as Won Threatens Exporters (2)	b
Woman Hears For The First Time In Her Life, And Her Reaction Is Pure Magic  ...	m
There Is No Link Between Vaccines And Autism, Sweeping Review Concludes	m
Justin Bieber - Justin Bieber and Chris Brown record new duet	e
Lululemon CEO sets sights on accelerating growth; shares surge	b
REFILE-UPDATE 1-European car sales up for sixth month as economies recover	b
Do real denim wearers ever wash their threads? Levi's CEO boasts that he hasn  ...	e
Ukraine faces hard road to economic recovery with Moscow pushing back	b
Video shows a Crosslake, Minnesota wedding party ended up in lake as jetty  ...	e
Ousted chairman Charney reports 42.98 pct stake in American Apparel	b
China manufacturing gathers pace, Europe falters, US steady	b
Preparations underway for Jessica Simpson's wedding at San Ysidro Ranch as  ...	e
GRAINS-Wheat holds near 3-1/2 month low on USDA forecast	b
The real octomom: Scientists find record-breaking octopus that stayed with her  ...	t
Brent in Contango First Time Since April on Libya Ports	b
Kylie Jenner has an embarrassing trip as she leaves Kim Kardashian's  ...	e
NEW YORK (AP) — Malcolm Young of AC/DC is taking a break from the band to  ...	e
Two new actors join the Star Wars ranks	e
US STOCKS-Wall St yawns as deal news offsets data; Herbalife sinks	b
Sir Paul Mccartney - Paul Mccartney Helps Man Propose To Girlfriend At Concert	e
Some banks may walk away from government debt primary market -BNP	b
Top scientists warn WHO not to stub out e-cigarettes	m
'Scandal' Star Columbus Short Allegedly Threatens To Kill Wife, Restraining  ...	e
Malaysian Air, Boeing Data on Plane Sought in US Court	b
Piers Morgan Bids Farewell To His Show	e
Target Replaces Canada President After Troubled Expansion	b
How quickly can YOU solve the Rubik's Cube? Google launches interactive  ...	t
Fitch Affirms Comcast's IDR at 'A-' Following Asset Divestiture	t
Saving School Food: A Letter to My (Imaginary) BFF Michelle Obama	m
No more drama! Maksim Chmerkovskiy vows to keep his firey temper in check  ...	e
Will - Sean Hayes To Reunite With Will & Grace Director	e
PRECIOUS-Gold edges above $1300/oz as Russia sanctions hit equities	b
'Mrs. Doubtfire' Cast Reluctant For Sequel: A Cash Cow For Robin Williams?	e
Secret of the 1918 Spanish flu epidemic uncovered	m
UPDATE 1-White House says Obamacare enrollment tops 6 million as deadline  ...	b
CORRECTED-US STOCKS-Wall St to open modestly lower but set to end May  ...	b
Uber in Funding Talks for More Than $10 Billion Value	b
This Pot Vending Machine Is Just As Awesome As It Sounds	b
Passenger sues BA for sending him to wrong Granada	e
UPDATE 2-Endocyte shares soar after cancer drug gets EU backing	m
'I am so pleased and proud': Lorde to be sole curator of soundtrack for The  ...	e
Harry Potter - Rupert Grint To Make Broadway Debut In It's Only A Play	e
"Freddie Prinze Jr. Almost Quit The Business After Working With ""24"" Co-Star  ..."	e
Kanye West And Kim Kardashian Touch Down In Paris Ahead Of Their Wedding	e
Health insurers say majority of Obamacare enrollees have paid	b
UK Construction Growth Maintains Momentum as Confidence Rises	b
Maya Angelou Dead: Award-Winning Poet, Author And Activist Dies At 86	e
PRECIOUS-Gold steady near 2-month high as safe-haven bids support	b
Ryan Gosling - Ryan Gosling attached to Busby Berkeley biopic	e
A Look At Tesla's Cheapest Car, The Model 3	t
Express Soars After Sycamore Partners Says It Plans to Make Bid	b
House of Cards Fails at Legislative Intrigue in Its Bid for More Handouts From  ...	t
Google's Self-Driving Cars Are Smarter Than You Are -- By A Lot	t
Justin Bieber - Justin Bieber Detained In Los Angeles	e
"Quentin Tarantino At Cannes: ""Digital Projection Is The Death Of Cinema"""	e
Ukrainian President Calls For Ceasefire In East Ukraine	b
UPDATE 1-Guinea says has contained Ebola outbreak, death toll rises	m
UPDATE 1-Euro zone loans slump, ECB waits for new measures to kick in	b
GE Clears Last French Hurdle to Clinch Alstom Deal	b
'He told me to be careful': Lea Michele reveals Cory Monteith helped revise her  ...	e
UPDATE 6-US allows condensate oil exports, after light refining	b
UPDATE 1-Sandwich chain Quiznos files for bankruptcy protection	b
Google to get in shape: Firm set to announce Google Fit platform next week in  ...	t
Cloning used to make stem cells from adult humans in diabetes breakthrough	m
Split! Pamela Anderson files for divorce from husband Rick Salomon for  ...	e
HR Giger Dead: Surrealist Artist Who Designed The Monster For The Film 'Alien  ...	e
Johnny Depp Pulled Over By Police While Speeding In Electric Car	e
Jennifer Lawrence Fears Overexposure As 'Mockingjay' Filming Continues	e
Cancer Type May Be Linked With Socioeconomic Status	m
US senator urges Obama admin to fully lift crude oil export ban	b
Corporate news lifts stocks, tight money markets buoy euro	b
Corey Hawkins - Movie Bosses Announce Nwa Biopic Cast	e
Well... she is a Pretty Woman! Richard Gere is 'quietly dating Top Chef host  ...	e
Paul McCartney Cancelled Tokyo Performance Due To Virus And Reschedules	e
UPDATE 2-China economic growth slows to 18-month low in Q1	b
UPDATE 1-To make a hit, you've got to get personal, says Pharrell Williams	e
GLOBAL MARKETS-Shares sink, dollar up before US jobs data	b
Red Robin worker may have infected up to 5000 people with hepatitis A	m
Gold Reaches Three-Week High as Iraq Unrest Boosts Demand	b
Olympic swimming champion who severed her spine in ATV accident shares  ...	m
Peter Mayhew Will Reprise 'Chewbacca' Role In 'Star Wars: Episode VII'	e
Merkel Lauds Greek 'Step Toward Normalcy' After Bond Sale	b
Beyonce Gives Nicki Minaj 'Flawless' Necklace, Proves Girls Run The World  ...	e
Seth Rogen's 'Neighbors' Smashes Spider-Man's Party with $45 Million Opening	e
Bikini girl Kim Kardashian flirts with stepbrother Brody... as it's revealed she once  ...	e
UPDATE 6-Brent crude falls toward $114 as Iraq supply fears ease	b
Poppy Delevingne invites Cara's girlfriend Michelle Rodriguez to her wedding	e
Yahoo to keep more of Alibaba, share half of IPO proceeds	t
The coolest cooler ever: Ice box contains all the ingredients for a party  ...	t
Idris Elba - Idris Elba and girlfriend welcome a baby boy	e
Google founder Larry Page says people shouldn't work so much (which is easy  ...	t
Chipotle sales surge - and now they're going to raise prices	b
Singer Chris Brown in jail for at least another week, judge says	e
Maine gas prices go up another 2.4 cents a gallon	t
Ackman working with Valeant to press for Allergan takeover	b
Seth MacFarlane Slapped With lawsuit Over Stealing 'Ted' Story From Web Series	e
PG&E May Face $1.1 Billion US Fine for Pipeline Blast	b
Facebook button lets you ask about friends' relationship status	t
You Never Have To Unfollow Someone On Twitter Again	t
Google set to invade your home, car and even your wardrobe: Tech giant gears  ...	t
UPDATE 1-JPMorgan Chase shareholders back directors, executive pay	b
SEVEN TONS of hummus from Target and Trader Joe's stores recalled over  ...	m
U.S. Pilots Were Previously Warned Not To Fly Over Parts Of Ukraine	b
Bachelorette's Andi Dorfman is summer chic in skinny white jeans on Extra after  ...	e
Fed's Fisher sees 'significantly' earlier rate hike	b
Why Amazon Can Toy With Book Publishers	b
Hong Kong Vote Annoying Beijing Risks Curbing Commerce	b
La Toya Jackson - La Toya Jackson pays tribute to Michael Jackson	e
'Modern Family' wins Emmy for best comedy series	e
Blake Lively And Ryan Reynolds Were The Best-Dressed Couple At The 2014  ...	e
A 'Full House' Reboot Might Be Happening, And The Original Cast Is On Board	e
UPDATE 1-Teva willing to post bond to suspend decision on Copaxone	b
Stephen Colbert Gets The Conan Seal Of Approval For Letterman's Job	e
Taiwan's HTC Q2 profit T$2.26 bln, slightly above estimates	b
Facebook, Google Sued By French Consumer Group for Data Use	t
Apple Teams Up With Long-Time Tech Rival	t
Disney To Recast 'Indiana Jones,' Bradley Cooper is First Choice	e
Lea Michele - Lea Michele and Matthew Paetz have 'open relationship'	e
Nick V's 'Bachelorette' Mystery Letter Is Either Heartfelt Or Manipulative	e
BLOGS OF THE DAY: Jessica and Eric finally tie the knot	e
George RR Martin releases sneak peek preview chapter from new Game Of  ...	e
GRAINS-Wheat faces 5th week of losses, soy near 2-1/2 mth low	b
UPDATE 1-FedEx faces US criminal charges over online pharmacies	b
Climate Change This Week: US Climate Report Card, Climate Action Day and  ...	t
China April bank lending disappoints, money growth picks up	b
Video For Arcade Fire's 'We Exist' Stars Andrew Garfield. In A Bra [Video]	e
Kim Kardashian - Kim Kardashian disgusted by racism	e
X-Men director Bryan Singer's sex abuse accuser working on bombshell expose	e
Kim vs Khloe: The Kardashian sisters post sexy selfies within minutes of each  ...	e
LOOK: Tracing The Trail Of Ebola In Africa	m
Gwyneth Paltrow - Gwyneth Paltrow and Chris Martin holiday on Faith Hill's island	e
UPDATE 1-US eyes bankruptcy link in GM ignition defect probe -report	t
The Rolling Stones' Keith Richards Will Write Children's Picture Book	e
UPDATE 1-Twitter hopes service restored soon in Turkey	b
Kate Winslet Presented With Golden Star On Hollywood Walk Of Fame	e
Justin Bieber - Justin Bieber close to plea deal	e
Mobileye Jumps After Pricing Largest Israel IPO in US	b
Chris Brown Thanks Fans And Karrueche Tran From Prison Phone	e
Recently Engaged Mila Kunis & Ashton Kutcher Expecting First Child?	e
What It Looks Like To Find Out You Were Right About How The Universe Started  ...	t
Eminem's Spike Lee-Directed 'Headlights' Video Is The Perfect Mother's Day  ...	e
Dean McDermott visits 12 step recovery store as he attempts to repair marriage  ...	e
UPDATE 3-US air safety board urges more battery tests for Boeing 787	b
UPDATE 2-China June consumer inflation cools, more stimulus expected	b
Kim Kardashian's Rope Dress Was Made For A Cannes Lions Yacht Party	e
Beware of the Refrigerator	t
Mary Rodgers, 'Freaky Friday' Author And Broadway Composer, Dies At 83	e
Libyan navy attacks ship carrying oil from rebel port; PM sacked	b
PICTURED: Jessica Simpson throws huge Red, White and Blue themed bash  ...	e
Comcast To Argue That $45 Billion Time Warner Takeover Is Totally Fair	t
World's Largest Banana Company Is Born	b
Rolf Harris's daughter Bindi 'smashed up artwork he had given her after finding  ...	e
Mobileye shares rise 50 pct in bumper debut	b
Facebook takes aim at Snapchat with new slingshot self destructing message app	t
Have scientists discovered the first EXOMOON? Satellite could be orbiting  ...	t
Justin Bieber gets rear-ended in his $230000 Ferrari	e
PlayStation 4 And Xbox One Are Energy Hogs, Even When They're Off	t
Tom Brady, Gisele Bundchen Selling Mega Moated Mansion, To Make Way For  ...	e
GM Tells Dealers To Stop Selling Chevrolet Cruzes Because Of Airbag Problem	t
WRAPUP 5-French satellite image also shows possible plane debris	b
Hilary Duff Still Has 'A Lot Of Love' For Estranged Husband Mike Comrie	e
GRAINS-Corn, soybeans hit multi-month highs on US stocks data	b
Bron-Yr-Aur cottage sees Led Zeppelin fans because Stairway to Heaven was  ...	e
Gwyneth Paltrow and Chris Martin: A Timeline	e
PICTURED: The loves George Clooney left behind	e
Kim Kardashian Sets Record Straight On Wedding Speculation	e
VW Says Purchases Not Planned as Fiat Denies Talks Report	b
US CBO: slightly higher 2014 deficit on lower corporate taxes	b
Chris Martin joins The Voice US to help the coaches mentor their singers	e
"China says Vietnam is taking ""dangerous actions"" at sea"	b
BAT First-Half Earnings Drop as Stronger Pound Reduces Sales	b
Argentina Calls Billionaire Foe to Talk Over Default Spat	b
"Russia ""not inclined"" to take over southeast Ukraine - senior official"	b
10 Royal Recipes for a Game of Thrones Feast	e
CORRECTED-Merck's ragweed pollen allergy drug gets US approval	m
GM Halts South Africa Carmaking After Wage Talks Collapse	b
WRAPUP 1-US jobless claims point to firming labor market	b
Hispanic Dads At A Higher Risk Of Depression After First Child	m
UPDATE 2-Tesla Motors to share patents to spur electric car development	t
Young people who take high doses of antidepressants are twice as likely to  ...	m
Libyan rebels to reopen two eastern oil ports on Sunday	b
UPDATE 2-Encana to sell assets in Wyoming natural gas field for $1.8 billion	b
Got Beef? Rapper T.I. and Floyd Mayweather Brawl In Las Vegas Fatburger  ...	e
Make-up free Lea Michele shows off her toned legs in tight black shorts as she  ...	e
Sales of Existing US Homes Fall for a Third Month	b
The Current State of 'Real Housewife' Affairs	e
A Libyan Militia Tries—and Fails—to Sell Crude Oil to North Korea	b
Toyota May Pay $1 Billion To End 4-Year Criminal Investigation: Report	t
Elephants really are intelligent: Creatures can guess age and even ethnicity by  ...	t
