TITLE	CATEGORY
Chris Hemsworth - Chris Hemsworth And Wife Bring Twins Home From Hospital	e
Karis Jagger emerges from house 'where her father Mick is staying' while he  ...	e
GM Faces Federal Investigation Over Recall: Source	t
Don't Talk About Record Stock Prices to Owners of These Shares	b
Walter Dean Myers - Author Walter Dean Myers Dies Aged 76	e
Selena Gomez - Selena Gomez's Parents No Longer Her Managers	e
Rising CO2 Levels May Cut Crop Nutrients, Study Finds	m
UPDATE 2-Europe strikes deal to complete banking union	b
How J. J. Abrams kept his Star Wars casting a secret for NINE months as he  ...	e
Coolest Parents You Could Ask For: Alicia Keys And Swizz Beatz Expecting  ...	e
Katie Couric Marries Longterm Partner John Molner In Intimate Summer Wedding	e
'YOLO, motherf*****!' Chris Brown makes surprise cameo as surgeon about to  ...	e
Darden to sell Red Lobster seafood chain for $2.1 bln	b
Mia - MIA asks Madonna for $16m to pay NFL	e
HP Names CEO Whitman as Chairman Replacing Whitworth	b
Italians demand transport of Syrian chemical weapons to their port is aborted	b
UPDATE 1-US soul singer Bobby Womack dies at age 70 -publicist	e
Its existing licensing agreement with T-Mobile US Inc. expires on April 25.	t
Miley Cyrus 'has heart condition that could give her a stroke if she keeps partying  ...	e
Paul McCartney in Japan - He'll Be Feeling 'New' Again in No Time	e
Blake Lively continues her love affair with the Sixties in cleavage-baring mod  ...	e
Sherlock Twitter Deluge Reveals Information on Special Plus New Series	e
Jonah Hill's Gay Slur Comes At Wrong Time For Sony	e
Ex-P&G CEO McDonald Nominated to Head of Veterans Affairs	b
Apple Found A Way To Mock Samsung And Help The Earth At The Same Time	t
Pharrell, Alsina, Nyong'o early winners at BET awards	e
James Franco - James Franco: Child of God is 'very dark'	e
Fitch Downgrades Tesco to 'BBB'; Stable Outlook	b
Olivia Wilde And Jason Sudeikis Welcome Baby Otis Into The World	e
"Ticket Sales And Expectations High As Beyonce And Jay Z Launch Into ""On The  ..."	e
Dollar About 0.2% From Six-Week Low Before Yellen; Aussie Falls	b
Navy SEALs Board Oil Tanker Stolen From Libyan Rebel Port	b
Mick Jagger - Ellen Barkin Joins Jagger And Kids At L'wren Scott's Funeral	e
'Noah': Mixed Signals in Mexico, Strong Start Predicted, Christian Rock Cut  ...	e
Seth Rogen & Judd Apatow Denounce Washington Post Critic For Elliot Rodger  ...	e
Katherine Heigl Sues Duane Reade For $6 Million (VIDEO)	e
The Amazing Spider-man - Emma Stone Defends Herself Against Weight Jibes	e
Korea's Won Touches One-Week High as Yellen Backs US Recovery	b
'Veep' Season 3 Episode 3 Recap: Selina Dominates The Diss Rankings	e
Fitch Revises Orenburg Region's Outlook to Stable; Affirms at 'BB'	b
UPDATE 1-India c.bank bars foreign investors from short-term local debt	b
The last words of Tupac Shakur revealed by police officer who found him after  ...	e
UPDATE 2-Microsoft targeted in apparent Chinese antitrust probe	t
Mystery Of Death Valley's 'Sailing Stones' Has Finally Been Solved	t
Pharrell Williams - Pharrell Williams joins 'The Voice' USA	e
Former TV exec Garth Ancier sues former male model who accused him of sex  ...	e
Kim Kardashian - Kim Kardashian dresses up North	e
RPT-Fitch Downgrades Solocal to 'RD'; Re-Assigns IDR 'B-' ; Outlook Stable	b
German Stocks Drop as US Warns Russia on Ukraine Crisis Cost	b
Will Arnett Files For Divorce From Amy Poehler	e
British Model Emma Appleton Claimed She Was Propositioned By Terry  ...	e
Julianne Hough to return to Dancing With The Stars as guest judge	e
China Oilfield Services to Continue Drilling in South China Sea	b
Detroit Reaches Accord With Police, Firefighter Retirees (1)	b
Barnes & Noble Splitting Retail And Nook Media Businesses In Two	b
PRECIOUS-Gold rallies on safe-haven bids after Malaysian plane downed	b
Lea Michele's Alleged New Love Interest May Have Been (Gasp!) A Male Escort	e
Asian Stocks Drop After Worst Weekly Loss Since 2012 on Crimea	b
Khloe Kardashian reveals bleached waist-length locks	e
Lupita Nyong'o Gets Colorful In Chanel At The 2014 MTV Movie Awards And It's  ...	e
Worker Fatalities Surge in North Dakota Oil Boom, Study Says (1)	m
FOREX-Dollar steady near 1-week low vs yen, held back by Ukraine tensions	b
Europe Stocks Fall With S&P 500 Futures as Italian Bonds Decline	b
"WRAPUP 1-Fed's Dudley sees ""relatively slow"" rate hike cycle"	b
"Miranda Lamberts ""Platinum"" Strikes Gold With Reviewers"	e
Exxon Bets on Russia as Rivals Stick to US Wells	b
'It's about living my dream... I made it happen': Kanye West reveals he first  ...	e
GLOBAL MARKETS-Gloomy French data hits European stocks, Iraq keeps oil high	b
BNP Paribas Pleads Guilty in US to Violating Sanctions	b
Swiss Chocolatier Lindt Buys Russell Stover	b
'Loch Ness Monster' Spotted On Apple Maps	t
US Fed proposes rule to limit size of merged banks	b
Reese Witherspoon slurs to Cara Delevingne in drunken Instagram video	e
Was That Molestation Joke Lena Dunham's First Real Misstep? Well Handled.	e
UPDATE 2-US fines Morgan Stanley for not segregating client funds	b
PRESS DIGEST - Hong Kong - April 8	e
US FBI conducting a probe into Herbalife-source	b
AT&T Beats Profit Estimates as Phone Discounts Diminish (2)	b
Twitter Insiders Plan to Hold Stock Even as Lockup Expires (3)	b
PRECIOUS-Gold rises on Iraq, S&P drop; platinum down as strike ends	b
European shares steady; all eyes on ECB	b
UPDATE 2-Canada posts tiny jobs gain in July as employment growth stalls	b
Ford Shows Why Hybrids Aren't Nearly as Efficient as We Think	t
UPDATE 2-JetBlue pilots vote to join union; shares fall	b
Amazon Picks Six Original Series, Dumps Two	e
The Critics Have Their Say On Lena Dunham Hosting 'Saturday Night Live'	e
Exodus: When Actors Decide to Leave the Shows We Love	e
Zynga Lures Best Buy's Lee to CFO Role Amid Turnaround Effort	b
UPDATE 2-Japan May core machinery orders' record fall casts shadow over  ...	b
Scientific Games to buy rival Bally Technologies for $3.27 bln	b
UPDATE 2-US FCC looking into slow Internet download speeds	t
Goop, She Did It Again	e
John Kerry in India	b
Gap quarterly profit falls 22 percent	b
BOJ seen upbeat despite Japan slowdown, market clamor for easing	b
Andrew Garfield - Andrew Garfield Makes Surprise Appearance In London Play	e
Tv - Tv Bosses Developing Live Production Of Grease	e
"Kelly Osbourne Shows Off New Head Tattoo: ""Sorry Mum And Dad But I Love It"""	e
UN peace envoy criticizes Israeli Easter security in Jerusalem	e
"Jessica Simpson And Eric Johnson Are ""Overwhelmed With Complete  ..."	e
As Zendaya Drops Out Of Lifetime's 'Aaliyah' Biopic, Is This The End Of The  ...	e
REFILE-FOREX-Yen grinds lower as global stocks rally, dollar holds steady	b
Apple Advertising Dilemma Aired at $2 Billion Samsung Trial (2)	t
Kanye West cradles baby North in shots of Kim Kardashian's Vogue shoot	e
Amgen to cut up to 2900 jobs, prepares to introduce new drugs	b
Monte Paschi Seeks EU5 Billion to Repay Aid, Build Buffer (1)	b
Some banks may walk away from government debt primary market -BNP	b
Factbox: Energy Future Holdings' road to bankruptcy	b
Fisher: Fed intensely discussing role of repo facility in policy	b
UPDATE 1-Australian police arrest statistics bureau, NAB employees over  ...	b
Alps says no complaints from GM over ignition switches	t
What happened when one family went on sugar-free diet for one year	m
"And Here's To 100 More ""Glee"" Episodes With The Same 10 Plotlines"	e
Pfizer Plans to Raise AstraZeneca Bid Before Going Hostile	b
Gay Pride Parades Step Off Around The US	e
Beef Prices Hit Highest Level Since 1987	b
Nothing spec-tacular! Rihanna wears plain outfit and glasses... as she is  ...	e
FGIC, BofA settle litigation over mortgage-backed securities	b
HIGHLIGHTS 5-BOJ Governor Kuroda comments at news conference	b
Jenny McCarthy Learns Over Twitter That A Lot Of People Want A Mate Who Is  ...	m
'Eric has given me my mojo back': Simon Cowell admits he 'struggled with  ...	e
DIARY - Top economic Events to April 23	b
Amidst 'The 'View' Changing Hosting Line-up, Rosie O'Donnell May Be Set For A  ...	e
UPDATE 3-BioDelivery, Endo painkiller moves one step closer to approval	m
Miley Cyrus shows off her bruised bottom in skimpy bikini after twerking at strip  ...	e
Walmart's Making It Cheaper For America To Buy Organic Groceries	b
EMT punished after video surfaces of him 'voguing' in his ambulance while  ...	m
Facebook to Buy LiveRail, Adding Video-Advertising Tools	t
Has Angelina Jolie Actually Been In Any Good Movies?	e
Flashback: Garment factory collapse	b
US STOCKS-S&P 500 climbs to record after manufacturing data	b
Olivia Munn shows off her leg and cleavage at the ACM Awards	e
Elizabeth Olsen - Elizabeth Olsen Engaged - Report	e
Giving it all up to become a geography teacher? Actor Martin Freeman is barely  ...	e
Canadian Stocks Rise as Valeant Jumps on Allergan Takeover Offer	b
WRAPUP 6-Argentina to negotiate with holdout investors for first time	b
Jack White - Jack White Returns To Number One In A Big Week For Vinyl Fans	e
"Jenny McCarthy Defends Comments Against Huge Backlash: ""I'm Not 'Anti  ..."	m
EPA Proposes to Clarify When Federal Water Permits are Required	b
Toyota withdrawal a bombshell, economic blow to California city	b
Gold Rises to 6-Month High as Demand Climbs on Ukraine to China	b
China May new bank loans at 870.8 bln yuan	b
What Your Favorite 'Game Of Thrones' Actors Would Do At A Westeros Wedding	e
Prince George Takes First (Public) Steps In Style	e
British Tabloid Apologizes After George Clooney Slams False Story About  ...	e
Kim Kardashian successfully catches her car keys after camera-shy Kanye West  ...	e
UPDATE 3-Holcim, Lafarge agree merger to create cement giant	b
WRAPUP 3-US new home sales hint at prolonged housing weakness	b
AT&T looks to expand high-speed fiber network to 21 US cities	t
Could Justin Bieber Be Behind Selena Gomez & Demi Lovato's 'Feud'?	e
New Michael Jackson Album, 'XSCAPE,' Coming Five Years After His Death	e
Monet from Huguette Clark's dining room sells for $24MILLION at auction	e
China's May Non-Manufacturing PMI Rises to 55.5	b
US STOCKS SNAPSHOT-Wall St ends down, with Nasdaq below 4000	b
Eva Mendes - Eva Mendes Pregnant With Ryan Gosling's Baby - Report	e
ECB Primed for Action Seen Boosting Inflation Swaps	b
36 Avicii Fans Hospitalized After Boston Concert	e
Surprise! Joss Whedon's 'In Your Eyes' Is Available To Rent Now On Vimeo	e
Fitch Publishes Sector Credit Factors for Japanese Insurers	b
CORRECTED-US STOCKS-Wall St to open modestly lower but set to end May  ...	b
American Spurs Airline Shares Higher on Raised Margins	b
Jennifer Lawrence: 'Fans Will Get Sick Of Me'	e
Euro Bears Detect Vindication as Futures Show Shift: Currencies	b
UPDATE 1-US government: no need for recalled GM cars to be pulled off the road	t
Twitter Explodes Over Ryan Gosling's Baby News: Five Other Celebrity Crushes  ...	e
Busted! After promising 'no delay' in final Obamacare sign-up deadline, Obama  ...	b
Kate Winslet Reveals The Reason Behind Son's Name, Bear Blaze	e
Port Authority Seeks Private Money for Trade Center Tower	b
Asia Stocks Rise, Led by Utilities, as Hong Kong Rebounds	b
Aisle View: Don't Speak! Don't Sing!	e
'Horrible Bosses 2' Trailer Shows A Desperate Trio Just Trying To Turn Up	e
Caught in the Middle of Amazon's Spat With Hachette	t
Uber to Debut Car-Booking Services for Business Travelers	b
Think your economy class seat is uncomfortable now? Airbus files patent for  ...	b
Why Joan Deserves More Attention On 'Mad Men'	e
X-men: Days of Future Past Movie Review	e
Kim Kardashian and and Kanye West's lavish Italian wedding pictures are  ...	e
Amazon/Hachette dispute unlikely to provoke regulators, experts say	b
Tracy Morgan - Tracy Morgan Upgraded To 'Fair Condition'	e
Will HBO's 'The Leftovers' Suffer From Lost's Dreadful Ending?	e
UBS overhauls structure, offers investors extra cash	b
US Stocks Fall as Commodity Shares Lead Drop on China	b
Should Legendary and Warner Bros. Make a Godzilla Sequel? [Poll]	e
DirecTV to US lawmakers on AT&T deal: broadband 'changing everything'	b
Robert Pattinson - Rachel Weisz in talks to star in 'Idol's Eyes'	e
Luxembourg court accepts ESFG, Rio Forte creditor protection claims	b
Whoa mama! Mother-of-three Julia Roberts, 46, parades her impossibly long  ...	e
Allergan Said to Be Rebuffed by Sanofi, J&J as It Seeks Bids	b
Jay Z to bring Made In America music festival to LA	e
AT&T Joins US Pay-TV Overhaul With $48.5 Billion DirecTV Deal	b
Hospital Charges in US Jump 10% to Treat Chest Pain	m
Treasury Auction Demand Rises to Highest Level in More Than Year	b
Hobart Alter, Surfboard Maker Who Created Hobie Cat, Dies at 80	e
Defensive Trading Undone in $2 Trillion S&P 500 Rally	b
Corn Rebounds From Four-Month Low as Investors Weigh US Crop	b
Miley Cyrus' Obsessed Fan Sneaks Into Singer's Dressing Room And Leaves A  ...	e
Kanye West - Kanye West Hits Out At The Press During Bonnaroo Comeback  ...	e
American Apparel: Charney's Bad Behavior Was Very, Very Expensive	b
Fiat Chrysler CEO, chairman confident merger will get final OK	b
GLOBAL MARKETS-Asian shares hit 6-1/2 year high, dollar steady before Fed	b
CORRECTED-Output of Ambassadors halted, iconic car of official India	b
'Jimmy's Hall' Isn't The Swan Song Ken Loach's Career Deserves, Agree The  ...	e
By Odin's beard: Marvel creates a storm of controversy as it reveals Thor is a  ...	e
Oprah Winfrey - Oprah Creates A New Tea	e
US STOCKS-Wall St advances as M&A offsets Iraq worry	e
Placenta Home to Diverse Bacteria That May Affect Newborn Health	m
Therapist who started 'conscious uncoupling' speaks out about Gwyneth Paltrow	e
Japan March current account surplus less than expected 116.4 bln yen	b
Europe Stocks Rise as Dollar Weaker; Precious Metals Gain	b
BlackBerry Wins Court Order Barring Sales by Seacrest's Typo	t
Jay Z and Beyonce go on the run	e
The move came two days after CNBC's Squawk on the Street co-host Simon  ...	e
FDA To Propose E-Cigarette Regulations For The First Time	m
Jack Ma's US Inspiration Set Path to Alibaba IPO	b
The Senate Banking Committee Proposes Adoption of an Untried Model to  ...	b
A rather PLANE outfit Kim! Kardashian is surprisingly conservative in black  ...	e
ECB's Constancio sees inflation below 1 pct for some time	b
UPDATE 2-Deutsche Bank opens door to new capital increase	b
UPDATE 2-Yellen drives wedge between monetary policy, financial bubbles	b
Elle Fanning keeps it comfortable in gym gear as she takes a break from  ...	e
Japan Yet to Decide on Bitcoin Rules Amid Money Laundering Risk	b
We're Shayking all over! Irina strips off as she makes her film debut as sultry love  ...	e
Chris Brown - Chris Brown's trial delayed	e
AT&T In Talks To Buy DirecTV For $50 Billion	b
Keeping it under her hat: Cara Delevingne remains stony-faced as it's revealed  ...	e
Robert De Niro - Robert De Niro talks about gay father	e
FOREX-Sterling weakens as investors fret over Carney's message, yen firm	b
Facebook Sought Out by Modi to Improve Indian Governance	t
UPDATE 2-US citizen in Ghana tests negative for Ebola	m
DEALTALK-Time Warner investors want higher bid, bigger cash ratio from  ...	b
UPDATE 1-Most NYC listings on Airbnb could be illegal -Attorney General	b
Iraqi Kurdistan begins piped oil exports via Turkey - minister	b
Neighbors [Bad Neighbours] Movie Review	e
FOREX-Dollar bulls hear hawkish hint from Yellen, inflation lifts sterling	b
BNY Mellon Shareholders Welcome Activist Peltz: Real M&A	b
AT&T Says It May Avoid FCC Airwaves Auction Over Restrictions	t
Miley Cyrus - Miley Cyrus Axes More Shows As She Remains Hospitalised	e
